State,Location,Latitude,Longitude
Uttar Pradesh,Dhaurahra Latitude and Longitude,27.99814,81.08975
Uttar Pradesh,Dibai Latitude and Longitude,28.20849,78.26173
Uttar Pradesh,Divrasai Latitude and Longitude,26.819,79.149
Uttar Pradesh,Dohrighat Latitude and Longitude,26.27217,83.50916
Uttar Pradesh,Domariaganj Latitude and Longitude,27.22,82.67
Uttar Pradesh,Dostpur Latitude and Longitude,26.27486,82.47091
Uttar Pradesh,Dudhi Latitude and Longitude,24.21357,83.24067
Uttar Pradesh,Etah Latitude and Longitude,27.5,78.75
Uttar Pradesh,Etawah Latitude and Longitude,26.75,79.25
Uttar Pradesh,Etmadpur Latitude and Longitude,27.23971944,78.2
Uttar Pradesh,Faizabad Latitude and Longitude,26.75,82.0
Uttar Pradesh,Farah Latitude and Longitude,27.32081,77.76185
Uttar Pradesh,Faridnagar Latitude and Longitude,28.76923,77.62934
Uttar Pradesh,Faridpur Latitude and Longitude,28.20997,79.54149
Uttar Pradesh,Farrukhabad Latitude and Longitude,27.5,79.5
Uttar Pradesh,Fatehabad Latitude and Longitude,27.02645,78.3027
Uttar Pradesh,Fatehganj West Latitude and Longitude,28.4662,79.30657
Uttar Pradesh,Fatehgarh Latitude and Longitude,27.36409,79.63111
Uttar Pradesh,Fatehpur Latitude and Longitude,25.75,80.75
Uttar Pradesh,Fatehpur (Barabanki) Latitude and Longitude,27.17,81.22
Uttar Pradesh,Fatehpur Chaurasi Latitude and Longitude,26.78925,80.26547
Uttar Pradesh,Fatehpur Sikri Latitude and Longitude,27.0937,77.66003
Uttar Pradesh,Firozabad Latitude and Longitude,27.20072,78.42867
Uttar Pradesh,Fyzabad Latitude and Longitude,26.77549,82.15018
Uttar Pradesh,Gahlon Latitude and Longitude,26.53333333,79.96666667
Uttar Pradesh,Gahmar Latitude and Longitude,25.497,83.822
Uttar Pradesh,Gaini Latitude and Longitude,28.21,79.16
Uttar Pradesh,Gajraula Latitude and Longitude,28.8457,78.2396
Uttar Pradesh,Gangoh Latitude and Longitude,29.78004,77.26346
Uttar Pradesh,Ganj Dundawara Latitude and Longitude,27.73277778,78.94166667
Uttar Pradesh,Ganj Dundwara Latitude and Longitude,27.73308,78.94119
Uttar Pradesh,Ganj Muradabad Latitude and Longitude,26.95733,80.184
Uttar Pradesh,Garautha Latitude and Longitude,25.5719,79.29764
Uttar Pradesh,Garhi Pukhta Latitude and Longitude,29.5498,77.30881
Uttar Pradesh,Garhmuktesar Latitude and Longitude,28.78732,78.10214
Uttar Pradesh,Garhwa Latitude and Longitude,24.18,83.82
Uttar Pradesh,Gauriganj Latitude and Longitude,26.206,81.69
Uttar Pradesh,Gautam Buddha Nagar Latitude and Longitude,28.35898,77.55076
Uttar Pradesh,Gawan Latitude and Longitude,28.41969,78.35186
Uttar Pradesh,Ghatampur Latitude and Longitude,26.15272,80.16803
Uttar Pradesh,Ghaziabad Latitude and Longitude,28.66535,77.43915
Uttar Pradesh,Ghazipur Latitude and Longitude,25.58333,83.58526
Uttar Pradesh,Ghiror Latitude and Longitude,27.18912,78.79312
Uttar Pradesh,Ghorawal Latitude and Longitude,24.75459,82.77965
Uttar Pradesh,Ghosi Latitude and Longitude,26.10587,83.5393
Uttar Pradesh,Gohand Latitude and Longitude,25.69871,79.54567
Uttar Pradesh,Gokul Latitude and Longitude,27.43926,77.72019
Uttar Pradesh,Gola Bazar Latitude and Longitude,26.3446,83.35303
Uttar Pradesh,Gola Gokarannath Latitude and Longitude,28.07837,80.47054
Uttar Pradesh,Gonda Latitude and Longitude,27.18581,81.96693
Uttar Pradesh,Gonda (Aligarh) Latitude and Longitude,27.8333,77.8833
Uttar Pradesh,Gonda City Latitude and Longitude,27.13181,81.95332
Uttar Pradesh,Gopamau Latitude and Longitude,27.53468,80.28507
Uttar Pradesh,Gorakhpur Latitude and Longitude,26.91667,83.25
Uttar Pradesh,Gosainganj Latitude and Longitude,26.77,81.12
Uttar Pradesh,Goshainganj Latitude and Longitude,26.57115,82.38091
Uttar Pradesh,Govardhan Latitude and Longitude,27.49658,77.46263
Uttar Pradesh,Greater Noida Latitude and Longitude,28.49615,77.53601
Uttar Pradesh,Gulaothi Latitude and Longitude,28.58938,77.79318
Uttar Pradesh,Gunnaur Latitude and Longitude,28.23995,78.43994
Uttar Pradesh,Gursahaiganj Latitude and Longitude,27.11518,79.73174
Uttar Pradesh,Gursarai Latitude and Longitude,25.61677,79.18053
Uttar Pradesh,Gyanpur Latitude and Longitude,25.33268,82.46637
Uttar Pradesh,Haldaur Latitude and Longitude,29.28988,78.28437
Uttar Pradesh,Hamirpur Latitude and Longitude,25.75,80.0
Uttar Pradesh,Handia Latitude and Longitude,25.36379,82.18655
Uttar Pradesh,Hapur Latitude and Longitude,28.72985,77.78068
Uttar Pradesh,Haraipur Latitude and Longitude,26.9,79.7
Uttar Pradesh,Haraiya Latitude and Longitude,26.79477,82.46436
Uttar Pradesh,Harchandpur Latitude and Longitude,26.36,81.17
Uttar Pradesh,Hardoi Latitude and Longitude,27.41667,80.25
Uttar Pradesh,Harduaganj Latitude and Longitude,27.94361,78.15789
Uttar Pradesh,Hasanpur Latitude and Longitude,28.72249,78.28436
Uttar Pradesh,Hastinapur Latitude and Longitude,29.16042,78.00762
Uttar Pradesh,Hata Latitude and Longitude,26.7412,83.74526
Uttar Pradesh,Hata (India) Latitude and Longitude,26.75,83.74
Uttar Pradesh,Hathras Latitude and Longitude,27.59551,78.05201
Uttar Pradesh,Hulas Latitude and Longitude,29.69027778,77.36027778
Uttar Pradesh,Ibrahimpur Latitude and Longitude,26.01027778,83.16861111
Uttar Pradesh,Iglas Latitude and Longitude,27.711,77.93967
Uttar Pradesh,Ikauna Latitude and Longitude,27.53097,81.96917
Uttar Pradesh,Indergarh Latitude and Longitude,26.93521,79.6712
Uttar Pradesh,Indragarh Latitude and Longitude,29.91299444,74.32284167
Uttar Pradesh,Islamnagar Latitude and Longitude,28.32896,78.72524
Uttar Pradesh,Islamnagar (Badaun) Latitude and Longitude,28.33,78.72
Uttar Pradesh,Itaunja Latitude and Longitude,27.08347,80.89672
Uttar Pradesh,Itimadpur Latitude and Longitude,27.23541,78.19829
Uttar Pradesh,Jagdishpur Latitude and Longitude,26.74967,80.5451
Uttar Pradesh,Jagnair Latitude and Longitude,26.8636,77.60231
Uttar Pradesh,Jahanabad Latitude and Longitude,28.63025,79.71818
Uttar Pradesh,Jahanabad (Pilibhit) Latitude and Longitude,28.6333,79.8
Uttar Pradesh,Jahangirabad Latitude and Longitude,28.40549,78.10588
Uttar Pradesh,Jahangirpur Latitude and Longitude,28.17919,77.70501
Uttar Pradesh,Jainpur Latitude and Longitude,26.15389,83.33505
Uttar Pradesh,Jais Latitude and Longitude,26.2649,81.54855
Uttar Pradesh,Jalalabad Latitude and Longitude,29.61853,77.43908
Uttar Pradesh,Jalali Latitude and Longitude,27.8668,78.25267
Uttar Pradesh,Jalalpur Latitude and Longitude,26.31162,82.73859
Uttar Pradesh,Jalaun Latitude and Longitude,26.0,79.5
Uttar Pradesh,Jalesar Latitude and Longitude,27.47315,78.3031
Uttar Pradesh,Janghai Latitude and Longitude,25.55,82.31666667
Uttar Pradesh,Jansath Latitude and Longitude,29.32502,77.85044
Uttar Pradesh,Jarwa Latitude and Longitude,27.65,82.51666667
Uttar Pradesh,Jarwal Latitude and Longitude,27.1629,81.54179
Uttar Pradesh,Jasrana Latitude and Longitude,27.23587,78.65244
Uttar Pradesh,Jaswantnagar Latitude and Longitude,26.88271,78.90256
Uttar Pradesh,Jaunpur Latitude and Longitude,25.75,82.75
Uttar Pradesh,Jewar Latitude and Longitude,28.122,77.55734
Uttar Pradesh,Jhajhar Latitude and Longitude,27.86,75.28
Uttar Pradesh,Jhalu Latitude and Longitude,29.33609,78.22608
Uttar Pradesh,Jhansi Latitude and Longitude,25.5,78.5
Uttar Pradesh,Jhinjhak Latitude and Longitude,26.56093,79.73423
Uttar Pradesh,Jhinjhana Latitude and Longitude,29.52118,77.2247
Uttar Pradesh,Jhusi Latitude and Longitude,25.43745,81.9055
Uttar Pradesh,Jiyanpur Latitude and Longitude,26.15,83.33
Uttar Pradesh,Jyotiba Phule Nagar Latitude and Longitude,28.7716,78.33871
Uttar Pradesh,Kabrai Latitude and Longitude,25.40281,79.9997
Uttar Pradesh,Kachhwa Latitude and Longitude,25.20615,82.71442
Uttar Pradesh,Kadaura Latitude and Longitude,25.98537,79.83842
Uttar Pradesh,Kadipur Latitude and Longitude,26.16779,82.37028
Uttar Pradesh,Kagarol Latitude and Longitude,27.01666667,77.85
Uttar Pradesh,Kaimganj Latitude and Longitude,27.55441,79.33525
Uttar Pradesh,Kairana Latitude and Longitude,29.39541,77.2054
Uttar Pradesh,Kakori Latitude and Longitude,26.868,80.7857
Uttar Pradesh,Kakrala Latitude and Longitude,27.89269,79.1945
Uttar Pradesh,Kalinagar Latitude and Longitude,28.62019,80.08152
Uttar Pradesh,Kalpi Latitude and Longitude,26.11667,79.73333
Uttar Pradesh,Kalyanpur Latitude and Longitude,26.51912222,80.24980556
Uttar Pradesh,Kamalganj Latitude and Longitude,27.26181,79.63134
Uttar Pradesh,Kampil Latitude and Longitude,27.61268,79.27687
Uttar Pradesh,Kandhla Latitude and Longitude,29.32104,77.27101
Uttar Pradesh,Kannauj Latitude and Longitude,27.0177,79.67846
Uttar Pradesh,Kanpur Latitude and Longitude,26.46523,80.34975
Uttar Pradesh,Kanpur Dehat Latitude and Longitude,26.41506,79.98957
Uttar Pradesh,Kant Latitude and Longitude,27.81049,79.79185
Uttar Pradesh,Kanth Latitude and Longitude,29.05939,78.62951
Uttar Pradesh,Kaptanganj Latitude and Longitude,26.93,83.72
Uttar Pradesh,Kara Latitude and Longitude,25.7,81.35
Uttar Pradesh,Karari Latitude and Longitude,25.45241,81.42675
Uttar Pradesh,Karbigwan Latitude and Longitude,26.2,80.5
Uttar Pradesh,Karchana Latitude and Longitude,25.28,81.93
Uttar Pradesh,Karhal Latitude and Longitude,27.00089,78.93935
Uttar Pradesh,Kasganj Latitude and Longitude,27.80882,78.64579
Uttar Pradesh,Katra Latitude and Longitude,27.50871,82.02636
Uttar Pradesh,Kausani Latitude and Longitude,29.84305556,79.60333333
Uttar Pradesh,Kaushambi District Latitude and Longitude,25.53074,81.37729
Uttar Pradesh,Kemri Latitude and Longitude,28.80673,79.2048
Uttar Pradesh,Khada Latitude and Longitude,27.18333,83.88333
Uttar Pradesh,Khaga Latitude and Longitude,25.77215,81.10393
Uttar Pradesh,Khailar Latitude and Longitude,25.35,78.53
Uttar Pradesh,Khair Latitude and Longitude,27.94195,77.84243
Uttar Pradesh,Khairabad Latitude and Longitude,27.52698,80.75461
Uttar Pradesh,Khalilabad Latitude and Longitude,26.77268,83.07179
Uttar Pradesh,Khanpur Latitude and Longitude,28.53446,78.06546
Uttar Pradesh,Kharela Latitude and Longitude,25.54277,79.81235
Uttar Pradesh,Khargupur Latitude and Longitude,27.37611,81.9882
Uttar Pradesh,Kharkhauda Latitude and Longitude,28.83644,77.74159
Uttar Pradesh,Khatauli Latitude and Longitude,29.27844,77.73302
Uttar Pradesh,Khekra Latitude and Longitude,28.86586,77.2841
Uttar Pradesh,Kheri Latitude and Longitude,28.11667,80.71667
Uttar Pradesh,Khudaganj Latitude and Longitude,28.14607,79.71472
Uttar Pradesh,Khurja Latitude and Longitude,28.25382,77.85535
Uttar Pradesh,Khutar Latitude and Longitude,28.20307,80.27046
Uttar Pradesh,Kirakat Latitude and Longitude,25.63745,82.91596
Uttar Pradesh,Kiraoli Latitude and Longitude,27.13768,77.78516
Uttar Pradesh,Kiratpur Latitude and Longitude,29.50671,78.20613
Uttar Pradesh,Kishanpur Latitude and Longitude,25.64232,81.0227
Uttar Pradesh,Kishanpur baral Latitude and Longitude,29.2,77.28333333
Uttar Pradesh,Kishni Latitude and Longitude,27.02487,79.262
Uttar Pradesh,Kithor Latitude and Longitude,28.86684,77.93861
Uttar Pradesh,Konch Latitude and Longitude,25.99451,79.15127
Uttar Pradesh,Kopaganj Latitude and Longitude,26.01923,83.5663
Uttar Pradesh,Kosi Latitude and Longitude,27.79449,77.4368
Uttar Pradesh,Kota Latitude and Longitude,24.44643,83.13063
Uttar Pradesh,Kotra Latitude and Longitude,25.8077,79.30909
Uttar Pradesh,Kuchesar Latitude and Longitude,28.68333333,77.95
Uttar Pradesh,Kudarkot Latitude and Longitude,26.81666667,79.4
Uttar Pradesh,Kulpahar Latitude and Longitude,25.32007,79.63931
Uttar Pradesh,Kunda Latitude and Longitude,25.71702,81.51396
Uttar Pradesh,Kundarkhi Latitude and Longitude,28.68304,78.78559
Uttar Pradesh,Kundarki Latitude and Longitude,28.683,78.785
Uttar Pradesh,Kurara Latitude and Longitude,25.98046,79.98984
Uttar Pradesh,"Kurebhar,saidkhanpur Latitude and Longitude",26.43333333,82.11666667
Uttar Pradesh,Kushinagar Latitude and Longitude,26.74028,83.88889
Uttar Pradesh,Kusmara Latitude and Longitude,27.11666667,79.28333333
Uttar Pradesh,Kuthaund Latitude and Longitude,26.36666667,79.41666667
Uttar Pradesh,Laharpur Latitude and Longitude,27.70827,80.90256
Uttar Pradesh,Lakhimpur Latitude and Longitude,27.94822,80.77935
Uttar Pradesh,Lakhna Latitude and Longitude,26.64822,79.1477
Uttar Pradesh,Lalganj Latitude and Longitude,25.93182,81.70478
Uttar Pradesh,Lalitpur Latitude and Longitude,24.5,78.5
Uttar Pradesh,Lambhua Latitude and Longitude,26.15,82.21
Uttar Pradesh,Lar Latitude and Longitude,26.20394,83.96906
Uttar Pradesh,Lawar Latitude and Longitude,29.11666667,77.76666667
Uttar Pradesh,Lawar Khas Latitude and Longitude,29.11091,77.77767
Uttar Pradesh,Loni Latitude and Longitude,28.75143,77.29023
Uttar Pradesh,Lucknow Latitude and Longitude,26.83928,80.92313
Uttar Pradesh,Lucknow District Latitude and Longitude,26.75,81.0
Uttar Pradesh,Machhali Shahar Latitude and Longitude,25.68,82.42
Uttar Pradesh,Machhlishahr Latitude and Longitude,25.68564,82.41106
Uttar Pradesh,Madhoganj Latitude and Longitude,27.11807,80.14058
Uttar Pradesh,Madhogarh Latitude and Longitude,26.27522,79.1859
Uttar Pradesh,Maghar Latitude and Longitude,26.75586,83.12773
Uttar Pradesh,Mahaban Latitude and Longitude,27.43262,77.74338
Uttar Pradesh,Maharajganj Latitude and Longitude,27.16945,83.50667
Uttar Pradesh,Mahmudabad Latitude and Longitude,27.29191,81.11775
Uttar Pradesh,Mahoba Latitude and Longitude,25.2921,79.87242
Uttar Pradesh,Maholi Latitude and Longitude,27.66368,80.47371
Uttar Pradesh,Mahrajganj Latitude and Longitude,26.26666667,83.11666667
Uttar Pradesh,Mahrajganj (Raebareli) Latitude and Longitude,26.38333333,81.28333333
Uttar Pradesh,Mahroni Latitude and Longitude,24.58624,78.72771
Uttar Pradesh,Mahul Latitude and Longitude,26.13333333,82.81666667
Uttar Pradesh,Mailani Latitude and Longitude,28.29088,80.3438
Uttar Pradesh,Mainpuri Latitude and Longitude,27.16667,79.0
Uttar Pradesh,Majhupur Latitude and Longitude,27.03333333,79.41666667
Uttar Pradesh,Makanpur Latitude and Longitude,26.90222222,79.97805556
Uttar Pradesh,Malasa Latitude and Longitude,26.26755,79.94489
Uttar Pradesh,Malihabad Latitude and Longitude,26.92223,80.71078
Uttar Pradesh,Mandawar Latitude and Longitude,29.48655,78.12732
Uttar Pradesh,Maniar Latitude and Longitude,25.98546,84.17233
Uttar Pradesh,Manikpur Latitude and Longitude,25.06083,81.09961
Uttar Pradesh,Manjhanpur Latitude and Longitude,25.53046,81.37566
Uttar Pradesh,Mankapur Latitude and Longitude,27.05189,82.22961
Uttar Pradesh,Marahra Latitude and Longitude,27.7368,78.56891
Uttar Pradesh,Mariahu Latitude and Longitude,25.60404,82.60379
Uttar Pradesh,Mataundh Latitude and Longitude,25.43594,80.15653
Uttar Pradesh,Mathura Latitude and Longitude,27.63333,77.58333
Uttar Pradesh,Mau Latitude and Longitude,26.0294,83.50756
Uttar Pradesh,Mau Aima Latitude and Longitude,25.7,81.91666667
Uttar Pradesh,Mau Aimma Latitude and Longitude,25.69515,81.92336
Uttar Pradesh,Maudaha Latitude and Longitude,25.68312,80.11419
Uttar Pradesh,Mauranwan Latitude and Longitude,26.42876,80.88008
Uttar Pradesh,Maurawan Latitude and Longitude,26.43,80.88
Uttar Pradesh,Mawana Latitude and Longitude,29.10288,77.92199
Uttar Pradesh,Mawar Latitude and Longitude,26.30416667,79.92111111
Uttar Pradesh,Meerut Latitude and Longitude,28.91667,77.68333
Uttar Pradesh,Mehdawal Latitude and Longitude,26.98333333,83.11666667
Uttar Pradesh,Mehnagar Latitude and Longitude,25.87889,83.11611
Uttar Pradesh,Mehndawal Latitude and Longitude,26.97579,83.10995
Uttar Pradesh,Milak Latitude and Longitude,28.61031,79.16997
Uttar Pradesh,Milkipur Latitude and Longitude,26.6,81.91
Uttar Pradesh,Miranpur Latitude and Longitude,29.29026,77.94939
Uttar Pradesh,Miranpur Katra Latitude and Longitude,28.02963,79.66778
Uttar Pradesh,Mirganj Latitude and Longitude,28.54012,79.20817
Uttar Pradesh,Mirzapur Latitude and Longitude,25.1449,82.56534
Uttar Pradesh,Misrikh Latitude and Longitude,27.43137,80.53157
Uttar Pradesh,Mohan Latitude and Longitude,26.78008,80.67497
Uttar Pradesh,Mohanpur Latitude and Longitude,28.25261,80.24498
Uttar Pradesh,Moradabad Latitude and Longitude,28.8525,78.79703
Uttar Pradesh,Moth Latitude and Longitude,25.72595,78.95029
Uttar Pradesh,Mubarakpur Latitude and Longitude,26.08866,83.29088
Uttar Pradesh,Mughal Sarai Latitude and Longitude,25.28307,83.11968
Uttar Pradesh,Muhammadabad Latitude and Longitude,25.61907,83.75576
Uttar Pradesh,Mukteshwar Latitude and Longitude,29.4722,79.6479
Uttar Pradesh,Mungra Badshahpur Latitude and Longitude,25.65,82.18
Uttar Pradesh,Munsyari Latitude and Longitude,30.06741389,80.23856111
Uttar Pradesh,Muradabad Latitude and Longitude,28.83888889,78.77694444
Uttar Pradesh,Muradnagar Latitude and Longitude,28.78069,77.49865
Uttar Pradesh,Mursan Latitude and Longitude,27.57788,77.94091
Uttar Pradesh,Musafir-Khana Latitude and Longitude,26.37837,81.79607
Uttar Pradesh,Musafirkhana Latitude and Longitude,26.45,81.8
Uttar Pradesh,Muzaffarnagar Latitude and Longitude,29.45,77.58333
Uttar Pradesh,Nadigaon Latitude and Longitude,26.10784,79.02283
Uttar Pradesh,Nagina Latitude and Longitude,29.44433,78.43646
Uttar Pradesh,Nagla Latitude and Longitude,29.01,79.51
Uttar Pradesh,Nagram Latitude and Longitude,26.61872,81.14043
Uttar Pradesh,Najibabad Latitude and Longitude,29.61194,78.34274
Uttar Pradesh,Nakur Latitude and Longitude,29.91964,77.30438
Uttar Pradesh,Nanauta Latitude and Longitude,29.71215,77.41728
Uttar Pradesh,Nandgaon Latitude and Longitude,27.71102,77.38653
Uttar Pradesh,Nanpara Latitude and Longitude,27.86459,81.50036
Uttar Pradesh,Narauli Latitude and Longitude,28.48547,78.71484
Uttar Pradesh,Naraura Latitude and Longitude,28.20147,78.38723
Uttar Pradesh,Narora Latitude and Longitude,28.19666667,78.38138889
Uttar Pradesh,Naugama Latitude and Longitude,27.7,79.65
Uttar Pradesh,Naurangpur Latitude and Longitude,27.16666667,79.78333333
Uttar Pradesh,Nautanwa Latitude and Longitude,27.42752,83.41789
Uttar Pradesh,Nawabganj Latitude and Longitude,26.93129,81.19841
Uttar Pradesh,Nawabganj (Barabanki) Latitude and Longitude,26.94,81.19
Uttar Pradesh,Nawabganj (Bareilly) Latitude and Longitude,28.54,79.633
Uttar Pradesh,Newara Latitude and Longitude,27.76666667,79.28333333
Uttar Pradesh,Nichlaul Latitude and Longitude,27.31247,83.7253
Uttar Pradesh,Nigoh Latitude and Longitude,26.75,79.15
Uttar Pradesh,Nihtaur Latitude and Longitude,29.32416,78.38724
Uttar Pradesh,Niwari Latitude and Longitude,28.87611,77.5382
Uttar Pradesh,Nizamabad Latitude and Longitude,26.05295,83.05787
Uttar Pradesh,Noida Latitude and Longitude,28.58,77.33
Uttar Pradesh,Nurpur Latitude and Longitude,29.14956,78.4084
Uttar Pradesh,Obra Latitude and Longitude,24.41863,82.98797
Uttar Pradesh,Orai Latitude and Longitude,25.99023,79.45334
Uttar Pradesh,Oran Latitude and Longitude,25.36882,80.7423
Uttar Pradesh,Pachperwa Latitude and Longitude,27.51234,82.64297
Uttar Pradesh,Padrauna Latitude and Longitude,26.90403,83.98087
Uttar Pradesh,Pahasu Latitude and Longitude,28.1722,78.06376
Uttar Pradesh,Paigaon Latitude and Longitude,27.78333333,77.53333333
Uttar Pradesh,Pali Latitude and Longitude,24.49188,78.41617
Uttar Pradesh,Palia Kalan Latitude and Longitude,28.43205,80.58137
Uttar Pradesh,Paras Rampur Latitude and Longitude,31.32388889,75.67472222
Uttar Pradesh,Parichha Latitude and Longitude,25.50789,78.75954
Uttar Pradesh,Parichhatgarh Latitude and Longitude,28.97841,77.93422
Uttar Pradesh,Parshadepur Latitude and Longitude,26.07354,81.49207
Uttar Pradesh,Pathakpura Latitude and Longitude,26.84441,78.74037
Uttar Pradesh,Patiali Latitude and Longitude,27.69086,78.99823
Uttar Pradesh,Patti Latitude and Longitude,25.9215,82.20048
Uttar Pradesh,Pawayan Latitude and Longitude,28.06626,80.10305
Uttar Pradesh,Payagpur Latitude and Longitude,27.4,81.8
Uttar Pradesh,Phalauda Latitude and Longitude,29.18824,77.82996
Uttar Pradesh,Phaphamau Latitude and Longitude,25.53333333,81.86666667
Uttar Pradesh,Phaphund Latitude and Longitude,26.59888,79.46437
Uttar Pradesh,Phariha Latitude and Longitude,27.32166,78.47267
Uttar Pradesh,Pheona Latitude and Longitude,29.08333333,78.35
Uttar Pradesh,Phulpur Latitude and Longitude,25.54895,82.0895
Uttar Pradesh,Pichhaura Latitude and Longitude,26.33333333,79.31666667
Uttar Pradesh,Pihani Latitude and Longitude,27.61987,80.20343
Uttar Pradesh,Pilibhit Latitude and Longitude,28.63124,79.80436
Uttar Pradesh,Pilkhua Latitude and Longitude,28.71271,77.656
Uttar Pradesh,Pilkhuwa Latitude and Longitude,28.71196944,77.65445556
Uttar Pradesh,Pinahat Latitude and Longitude,26.88487,78.37647
Uttar Pradesh,Pipraich Latitude and Longitude,26.82745,83.52632
Uttar Pradesh,Pipri Latitude and Longitude,24.18,83.0
Uttar Pradesh,Pratapgarh Latitude and Longitude,25.75,81.75
Uttar Pradesh,Prayagraj (Allahabad) Latitude and Longitude,25.42012,81.88385
Uttar Pradesh,Pukhrayan Latitude and Longitude,26.22375,79.83739
Uttar Pradesh,Puranpur Latitude and Longitude,28.51283,80.14829
Uttar Pradesh,Purmafi Latitude and Longitude,29.55,77.26666667
Uttar Pradesh,Purwa Latitude and Longitude,26.45756,80.77403
Uttar Pradesh,Qadirganj Latitude and Longitude,27.78333333,79.06666667
Uttar Pradesh,Rabupura Latitude and Longitude,28.25153,77.60253
Uttar Pradesh,Radha Kund Latitude and Longitude,27.52444444,77.49027778
Uttar Pradesh,Radhakund Latitude and Longitude,27.52432,77.49101
Uttar Pradesh,Raebareli Latitude and Longitude,26.2309,81.23315
Uttar Pradesh,Rajapur Latitude and Longitude,25.38725,81.15125
Uttar Pradesh,Ramkola Latitude and Longitude,26.90172,83.83758
Uttar Pradesh,Ramnagar Latitude and Longitude,25.26907,83.02971
Uttar Pradesh,Rampur Latitude and Longitude,28.81014,79.02699
Uttar Pradesh,Rampura Latitude and Longitude,26.34967,79.18234
Uttar Pradesh,Ranipur Latitude and Longitude,25.25034,79.06204
Uttar Pradesh,Ranipur Barsi Latitude and Longitude,29.9,77.21666667
Uttar Pradesh,Rasra Latitude and Longitude,25.8576,83.85487
Uttar Pradesh,Rasulabad Latitude and Longitude,26.74491,80.49012
Uttar Pradesh,Rath Latitude and Longitude,25.59474,79.5666
Uttar Pradesh,Raya Latitude and Longitude,27.55607,77.78972
Uttar Pradesh,Rehar Latitude and Longitude,29.36666667,78.76666667
Uttar Pradesh,Renukoot Latitude and Longitude,24.2,83.03
Uttar Pradesh,Renukut Latitude and Longitude,24.21641,83.0358
Uttar Pradesh,Reoti Latitude and Longitude,25.85091,84.3778
Uttar Pradesh,Reotipur Latitude and Longitude,25.55,83.71666667
Uttar Pradesh,Richha Latitude and Longitude,28.69467,79.52284
Uttar Pradesh,Robertsganj Latitude and Longitude,24.6886,83.06784
Uttar Pradesh,Rudarpur Latitude and Longitude,26.44467,83.61302
Uttar Pradesh,Rudauli Latitude and Longitude,26.75,81.75
Uttar Pradesh,Rura Latitude and Longitude,26.49001,79.90108
Uttar Pradesh,Sabalpur Latitude and Longitude,27.176049,79.42012
Uttar Pradesh,Sachendi Latitude and Longitude,26.371165,80.1123
Uttar Pradesh,Sadabad Latitude and Longitude,27.43818,78.03758
Uttar Pradesh,Sadat Latitude and Longitude,25.67117,83.30269
Uttar Pradesh,Safipur Latitude and Longitude,26.73783,80.3435
Uttar Pradesh,Saharanpur Latitude and Longitude,29.9,77.68333
Uttar Pradesh,Sahaspur Latitude and Longitude,29.12125,78.62273
Uttar Pradesh,Sahaswan Latitude and Longitude,28.07227,78.75082
Uttar Pradesh,Sahawar Latitude and Longitude,27.79603,78.83373
Uttar Pradesh,Sahibabad Latitude and Longitude,28.68333333,77.4
Uttar Pradesh,Sahpau Latitude and Longitude,27.43527778,78.14138889
Uttar Pradesh,Saidpur Latitude and Longitude,25.53749,83.22378
Uttar Pradesh,Sakhanu Latitude and Longitude,27.95472222,79.2275
Uttar Pradesh,Sakit Latitude and Longitude,27.43463,78.77903
Uttar Pradesh,Salempur Latitude and Longitude,26.3,83.91666667
Uttar Pradesh,Salon Latitude and Longitude,26.02857,81.45403
Uttar Pradesh,Sambhal Latitude and Longitude,28.58498,78.56959
Uttar Pradesh,Samthar Latitude and Longitude,25.84348,78.90683
Uttar Pradesh,Sandi Latitude and Longitude,27.28867,79.9519
Uttar Pradesh,Sandila Latitude and Longitude,27.06989,80.51497
Uttar Pradesh,Sant Kabir Nagar Latitude and Longitude,26.79016,83.03481
Uttar Pradesh,Sant Ravi Das Nagar Latitude and Longitude,25.35792,82.4308
Uttar Pradesh,Sarai Akil Latitude and Longitude,25.3789,81.51035
Uttar Pradesh,Sarai Ekdil Latitude and Longitude,26.74442,79.09353
Uttar Pradesh,Sarai Mir Latitude and Longitude,26.02705,82.91843
Uttar Pradesh,Sarauli Latitude and Longitude,28.49404,79.09177
Uttar Pradesh,Sardhana Latitude and Longitude,29.14551,77.61433
Uttar Pradesh,Sarila Latitude and Longitude,25.77579,79.67535
Uttar Pradesh,Sarurpur Latitude and Longitude,29.03333333,77.23333333
Uttar Pradesh,Sasni Latitude and Longitude,27.70287,78.08278
Uttar Pradesh,Satrikh Latitude and Longitude,26.86045,81.19567
Uttar Pradesh,Saurikh Latitude and Longitude,27.03051,79.48813
Uttar Pradesh,Sector Latitude and Longitude,28.5708,77.3261
Uttar Pradesh,Seohara Latitude and Longitude,29.20904,78.58837
Uttar Pradesh,Shahabad Latitude and Longitude,27.6431,79.9402
Uttar Pradesh,Shahganj Latitude and Longitude,26.04965,82.68423
Uttar Pradesh,Shahi Latitude and Longitude,28.55023,79.31761
Uttar Pradesh,Shahjahanpur Latitude and Longitude,28.0,79.83333
Uttar Pradesh,Shahpur Latitude and Longitude,29.3501,77.5516
Uttar Pradesh,Shamli Latitude and Longitude,29.4497,77.30959
Uttar Pradesh,Shamsabad Latitude and Longitude,27.01718,78.12358
Uttar Pradesh,Shankargarh Latitude and Longitude,25.182,81.61769
Uttar Pradesh,Shergarh Latitude and Longitude,28.65128,79.36815
